train_id,model,year,last_check,next_check,warehouse_id
2099,900,1990,2025-05-01,2025-05-13,297
2100,Challenger,2012,2024-08-17,2025-11-05,82
2101,Azera,2009,2024-12-22,2025-06-26,254
2102,Park Avenue,2005,2024-07-08,2025-12-12,271
2103,S80,2005,2024-05-11,2025-10-22,176
2104,RX-8,2007,2024-06-23,2026-03-23,314
2105,A4,2007,2025-03-07,2025-10-10,12
2106,Five Hundred,2006,2024-08-23,2026-04-14,75
2107,LS,1997,2024-08-27,2025-07-30,115
2108,Legacy,1992,2024-09-07,2026-04-07,43
2109,DeVille,1996,2024-08-25,2025-05-24,149
2110,Xterra,2006,2025-04-05,2025-12-20,50
2111,Corolla,1995,2024-10-10,2025-11-25,380
2112,Maxima,2003,2024-10-17,2025-09-04,271
2113,Camaro,2001,2025-01-09,2026-03-21,248
2114,Avalon,2003,2025-01-29,2025-05-12,333
2115,MKS,2013,2024-09-10,2026-04-20,150
2116,Ram,2007,2024-11-12,2026-04-01,313
2117,Somerset,1986,2025-03-15,2025-11-01,60
2118,Ram 50,1993,2025-01-30,2026-02-14,48
2119,Grand Prix Turbo,1990,2024-10-28,2026-04-07,87
2120,E250,2010,2024-11-11,2025-11-15,24
2121,Sierra 3500,2010,2024-09-17,2025-10-28,61
2122,HS,2010,2024-07-06,2025-12-31,55
2123,Savana 3500,2005,2024-06-27,2025-07-05,9
2124,944,1983,2024-05-23,2025-09-28,269
2125,MPV,1996,2024-09-25,2026-03-10,334
2126,Nubira,2002,2024-07-28,2025-10-25,34
2127,Forester,2004,2024-10-07,2025-09-03,175
2128,Tribeca,2010,2024-08-23,2026-04-01,70
2129,9000,1991,2024-06-03,2025-06-21,323
2130,B-Series,2009,2024-09-12,2026-01-06,156
2131,Ram 3500,2009,2025-04-09,2026-02-27,333
2132,Maxima,2012,2024-12-19,2026-01-22,116
2133,Safari,1998,2025-03-04,2025-09-15,10
2134,Sequoia,2012,2025-03-09,2025-11-23,198
2135,Celica,1982,2024-12-18,2026-02-19,12
2136,Azure,2009,2024-05-11,2025-11-05,111
2137,3500,1999,2024-06-15,2025-08-26,378
2138,Murciélago,2005,2025-01-19,2026-04-20,11
2139,GTI,1988,2024-08-19,2026-01-20,55
2140,Montero,1998,2024-09-09,2025-10-23,339
2141,Gallardo,2006,2024-07-08,2026-03-02,382
2142,G-Class,2009,2024-06-13,2025-07-08,47
2143,LSS,1998,2024-12-08,2025-07-12,187
2144,Malibu,2008,2025-04-01,2025-06-15,339
2145,Q7,2012,2024-12-18,2025-09-01,202
2146,Sentra,1996,2024-12-24,2026-02-28,78
2147,4Runner,2011,2025-01-07,2026-03-12,241
2148,LR3,2007,2024-09-29,2025-10-06,358
2149,RX-7,1991,2024-07-02,2025-10-16,19
2150,Xterra,2006,2025-02-15,2025-06-23,1
2151,Sportage,2001,2024-10-06,2025-12-29,352
2152,Camry Hybrid,2008,2024-11-08,2025-08-22,125
2153,09-   ,2001,2024-06-20,2025-06-25,71
2154,Bonneville,1997,2025-04-18,2025-05-23,197
2155,Mazda2,2011,2025-01-26,2025-09-27,144
2156,RX-8,2006,2024-11-13,2026-04-27,227
2157,Sierra 3500,2004,2024-05-06,2026-01-29,326
2158,Suburban 1500,1998,2024-10-05,2025-07-04,337
2159,Mark LT,2006,2025-03-31,2026-02-11,380
2160,Maxima,2011,2024-11-12,2025-08-10,109
2161,DeVille,1996,2024-11-26,2026-04-09,130
2162,Tiburon,1998,2025-02-15,2025-10-27,126
2163,Bronco,1989,2024-05-17,2025-06-17,99
2164,S60,2013,2025-04-29,2025-12-06,304
2165,Swift,2004,2025-03-18,2025-05-24,105
2166,Solara,2003,2024-08-23,2025-10-09,294
2167,Grand Am,2001,2024-08-18,2025-05-28,130
2168,C-Class,2000,2024-11-29,2026-04-17,236
2169,Cougar,1970,2025-04-20,2025-08-21,300
2170,xA,2004,2024-10-15,2026-04-10,251
2171,Forester,1998,2025-01-23,2025-10-17,5
2172,Thunderbird,1980,2024-05-14,2026-01-23,41
2173,Fortwo,2010,2024-09-09,2025-12-09,12
2174,Caravan,1996,2024-06-29,2026-03-24,374
2175,CC,2009,2024-06-17,2025-05-26,223
2176,Golf,2001,2024-10-29,2026-04-22,240
2177,Passat,2001,2024-10-30,2025-12-07,58
2178,Range Rover,2004,2024-11-13,2025-11-13,229
2179,S60,2010,2024-09-02,2025-08-26,76
2180,Focus,2007,2025-02-23,2025-06-03,231
2181,Skylark,1998,2024-09-22,2026-01-15,333
2182,Touareg,2004,2024-10-09,2025-10-02,309
2183,Lancer Evolution,2006,2024-12-02,2025-11-07,90
2184,Z8,2000,2024-10-02,2025-07-18,159
2185,Familia,1989,2024-10-20,2026-04-03,178
2186,F350,2009,2025-01-21,2025-11-23,96
2187,Expedition EL,2008,2025-03-20,2025-08-19,169
2188,Highlander,2009,2025-05-03,2026-01-14,36
2189,98,1995,2024-10-18,2025-09-04,181
2190,MX-3,1993,2024-09-25,2026-03-21,327
2191,Firefly,1984,2024-06-10,2025-06-07,270
2192,Sunfire,2000,2024-07-18,2025-05-06,315
2193,Elantra,2000,2024-08-30,2026-03-17,325
2194,V8 Vantage S,2011,2024-09-05,2026-02-16,320
2195,Eclipse,2011,2025-04-05,2025-06-10,71
2196,Astro,2003,2024-11-03,2026-02-25,290
2197,Galant,1987,2025-04-21,2026-04-22,59
2198,Murciélago,2003,2024-05-14,2025-11-14,228
2199,Sedona,2005,2024-07-19,2025-09-28,305
2200,Aura,2008,2025-03-24,2025-07-16,277
2201,Flex,2011,2024-05-07,2025-06-16,113
2202,S-Class,2006,2024-05-25,2025-12-25,308
2203,Tracer,1992,2025-02-04,2025-10-01,393
2204,Suburban 2500,2000,2024-06-28,2025-07-03,240
2205,XJ Series,1992,2024-06-13,2026-02-23,322
2206,Lumina,1995,2024-12-03,2026-02-14,276
2207,VehiCROSS,2001,2024-06-02,2025-09-02,77
2208,M5,2001,2024-10-28,2025-10-25,88
2209,Villager,2002,2024-05-24,2025-08-21,199
2210,GTI,1995,2024-10-04,2026-03-27,221
2211,200SX,1996,2024-10-02,2025-09-21,344
2212,Lancer,2006,2024-11-14,2025-06-02,133
2213,Alcyone SVX,1997,2025-03-17,2025-08-28,18
2214,Sigma,1990,2025-02-15,2026-02-27,353
2215,Cooper,2009,2024-12-23,2026-04-16,351
2216,Golf,1991,2024-12-10,2025-05-26,211
2217,Celica,2003,2024-09-21,2026-02-11,112
2218,Express 1500,1996,2024-10-29,2025-12-11,279
2219,Monte Carlo,2000,2024-07-15,2025-05-23,250
2220,Crossfire,2005,2024-11-18,2025-10-05,375
2221,Continental GTC,2012,2024-07-15,2025-05-29,189
2222,Galant,1989,2025-04-30,2025-06-11,26
2223,Sierra,2007,2024-07-30,2026-01-08,95
2224,C70,2004,2024-06-25,2025-07-22,104
2225,ZX2,2003,2025-03-31,2025-07-24,62
2226,RX,2004,2025-02-02,2025-12-19,101
2227,Astro,2000,2024-05-10,2025-11-12,250
2228,Durango,2005,2024-07-21,2025-11-21,311
2229,MX-5,2010,2025-04-06,2025-06-27,192
2230,Mazda6,2011,2024-05-29,2025-08-22,195
2231,Impreza,1994,2025-03-12,2026-02-18,172
2232,GranTurismo,2011,2024-11-19,2026-03-31,386
2233,Caprice,1983,2024-09-21,2025-10-19,376
2234,Sentra,1998,2024-10-10,2026-04-19,293
2235,RX-7,1989,2024-06-26,2025-09-22,221
2236,Outlander,2010,2025-01-07,2026-02-05,97
2237,Yukon,2013,2024-09-17,2025-05-29,237
2238,F-Series,1994,2024-12-28,2025-07-27,306
2239,XT,1991,2024-08-21,2026-04-17,337
2240,Navigator,2000,2024-11-01,2025-06-16,344
2241,Skylark,1990,2024-12-15,2025-06-17,230
2242,Sentra,2006,2024-09-30,2026-01-24,366
2243,Jetta,2010,2024-07-29,2025-08-28,191
2244,Sunfire,2000,2024-10-10,2025-11-28,291
2245,PT Cruiser,2005,2025-04-03,2025-05-19,179
2246,Concorde,1996,2024-07-20,2025-10-11,323
2247,F-Series,2010,2024-05-31,2026-04-29,159
2248,SSR,2005,2024-11-13,2026-01-01,81
2249,Camaro,1973,2024-10-23,2025-07-22,121
2250,Town & Country,1995,2024-06-24,2025-08-24,120
2251,9000,1999,2024-11-12,2025-07-10,74
2252,545,2004,2024-10-26,2025-06-19,38
2253,RAV4,2000,2024-05-29,2025-09-25,39
2254,TL,2007,2024-07-31,2025-06-19,251
2255,Mazda2,2012,2024-11-21,2025-08-19,375
2256,Tundra,2007,2025-01-13,2025-06-11,151
2257,Navigator L,2012,2025-02-17,2025-08-05,54
2258,Integra,2000,2025-01-19,2026-04-14,6
2259,Express 1500,2008,2024-11-18,2025-12-15,225
2260,LX,1997,2024-06-02,2025-09-07,199
2261,PT Cruiser,2001,2024-06-04,2025-10-21,257
2262,Park Avenue,1997,2025-04-23,2026-04-27,250
2263,F-Series,2001,2025-01-07,2025-12-24,12
2264,Range Rover,2012,2024-10-21,2026-04-09,308
2265,DeVille,1998,2024-05-18,2025-07-08,265
2266,CTS-V,2006,2024-12-01,2025-11-27,211
2267,900,1998,2024-09-02,2026-02-26,188
2268,Century,1987,2024-06-13,2025-11-01,133
2269,Yukon,2001,2024-05-17,2025-11-15,237
2270,Durango,2007,2024-10-30,2025-08-31,321
2271,i-290,2007,2025-04-25,2025-05-17,195
2272,Express,2011,2025-04-20,2025-11-04,326
2273,Pathfinder,1998,2025-01-14,2025-07-02,172
2274,3500 Club Coupe,1993,2025-01-06,2026-01-07,73
2275,Camaro,2002,2025-04-21,2025-09-23,195
2276,Impreza WRX,2010,2024-09-02,2026-01-19,83
2277,MKZ,2012,2024-06-24,2025-07-24,251
2278,LTD Crown Victoria,1987,2025-01-12,2025-07-19,394
2279,LHS,1996,2024-12-17,2025-11-04,87
2280,Scoupe,1993,2024-10-01,2025-08-15,263
2281,Tahoe,2011,2025-02-07,2025-12-25,215
2282,Express 1500,2011,2025-03-01,2025-10-17,106
2283,Endeavor,2010,2024-08-06,2026-02-08,301
2284,H1,1999,2024-09-17,2025-11-19,61
2285,Celica,2004,2024-07-24,2025-11-30,20
2286,Discovery,1997,2024-10-28,2025-06-16,137
2287,FJ Cruiser,2008,2024-08-26,2026-01-12,59
2288,Suburban 1500,1996,2025-01-12,2025-07-27,373
2289,F150,1996,2025-02-19,2025-06-14,135
2290,350Z,2007,2024-08-11,2025-09-26,269
2291,Wrangler,2008,2024-09-13,2026-03-27,268
2292,SLX,1997,2025-02-15,2025-11-22,224
2293,Savana 3500,1996,2024-08-07,2026-04-21,100
2294,Sierra,2008,2025-01-06,2025-07-12,197
2295,Tacoma,1998,2024-12-02,2025-12-09,177
2296,GS,1998,2025-03-15,2026-02-24,29
2297,F150,2003,2024-12-10,2025-06-12,124
2298,Sable,1995,2025-02-06,2026-03-18,255
2299,Express 2500,2008,2025-01-18,2025-10-22,202
2300,Jetta,2010,2024-12-06,2025-10-31,206
2301,5 Series,1992,2024-06-23,2026-04-17,75
2302,TrailBlazer,2007,2025-04-09,2026-01-27,134
2303,Monte Carlo,2002,2024-06-02,2025-05-15,285
2304,ES,1998,2024-07-02,2026-04-05,318
2305,M,2012,2024-07-17,2026-03-25,29
2306,Tacoma,1998,2025-04-29,2026-01-09,277
2307,Scirocco,1987,2025-04-03,2025-09-08,147
2308,928,1986,2025-02-24,2025-06-17,288
2309,MKX,2009,2025-04-19,2025-06-13,47
2310,V8 Vantage,2009,2024-09-24,2026-04-22,68
2311,Dakota,2005,2024-11-29,2025-07-10,71
2312,Malibu,2013,2024-11-28,2025-10-12,395
2313,SM,1972,2024-11-20,2025-09-28,191
2314,Custom Cruiser,1992,2025-01-19,2026-03-05,289
2315,Safari,2000,2024-10-13,2026-02-04,397
2316,Camaro,2010,2025-02-26,2025-10-27,252
2317,FJ Cruiser,2008,2024-11-03,2025-06-11,86
2318,Riviera,1991,2024-08-04,2025-08-18,294
2319,Volt,2012,2024-08-20,2025-12-06,177
2320,Starion,1987,2024-10-10,2025-11-12,371
2321,I,1999,2025-03-31,2025-10-02,213
2322,968,1995,2024-08-10,2025-12-07,394
2323,900,1993,2024-10-06,2025-06-22,97
2324,Daewoo Magnus,2006,2025-04-12,2026-01-22,296
2325,Escape,2001,2024-11-26,2025-11-14,269
2326,Sonata,2009,2025-03-01,2025-09-16,310
2327,ES,2009,2025-05-02,2025-07-26,320
2328,Trans Sport,1991,2024-11-02,2026-03-21,351
2329,Continental Flying Spur,2007,2024-12-13,2026-02-16,193
2330,Fox,1991,2024-07-28,2026-03-11,291
2331,Suburban 1500,2005,2024-10-21,2026-04-06,191
2332,Sprinter 3500,2011,2025-02-26,2026-01-22,59
2333,Elantra,2001,2024-09-04,2025-12-01,237
2334,QX,2004,2024-06-08,2025-12-16,37
2335,Sierra 3500,2004,2025-01-15,2026-04-20,263
2336,Silverado 2500,2001,2024-11-16,2025-12-11,193
2337,Achieva,1992,2024-06-24,2025-11-10,366
2338,1500 Club Coupe,1999,2025-04-01,2026-01-07,285
2339,Town Car,1993,2025-01-02,2025-12-11,250
2340,Excel,1989,2024-12-09,2025-12-15,310
2341,1500,1992,2024-10-31,2026-01-01,278
2342,Jimmy,1996,2025-03-12,2026-04-01,222
2343,Passport,1998,2025-04-08,2025-08-08,160
2344,Tracer,1989,2025-02-18,2026-02-18,176
2345,207,2006,2025-02-08,2025-07-20,181
2346,Esprit,1998,2024-08-11,2025-08-31,228
2347,Five Hundred,2005,2024-10-14,2026-03-19,118
2348,600,1957,2025-04-06,2025-11-01,120
2349,Cruze,2011,2025-01-07,2026-01-04,105
2350,88,1999,2024-05-27,2025-09-14,392
2351,Impreza,1993,2024-10-05,2026-04-06,14
2352,911,1989,2025-03-06,2026-03-15,130
2353,Vitara,2002,2024-05-13,2025-06-26,333
2354,Land Cruiser,1994,2025-03-12,2025-08-15,350
2355,Arnage,2007,2024-12-09,2025-05-07,78
2356,RDX,2007,2025-04-18,2025-08-10,43
2357,SJ,1989,2024-12-23,2025-07-12,248
2358,Grand Cherokee,1996,2024-09-25,2026-01-31,112
2359,Silverado 3500,2004,2024-09-28,2025-12-04,153
2360,RVR,1994,2024-05-23,2026-03-27,344
2361,MX-3,1993,2025-05-03,2025-09-05,363
2362,Swift,1998,2025-04-11,2025-06-01,4
2363,B-Series,2003,2024-07-16,2025-09-28,230
2364,LeMans,1988,2025-04-14,2025-10-16,372
2365,7 Series,2006,2025-01-17,2025-11-05,371
2366,2500,1995,2024-08-29,2025-07-29,94
2367,XF,2011,2024-12-18,2025-10-14,290
2368,Armada,2011,2024-10-06,2025-08-13,7
2369,F150,2011,2025-01-05,2025-06-10,268
2370,C-Class,1997,2024-12-22,2025-09-13,343
2371,525,2002,2024-07-13,2025-10-12,63
2372,Aerostar,1986,2024-07-02,2025-09-13,167
2373,Routan,2011,2025-02-07,2026-04-30,75
2374,760,2006,2024-12-28,2025-11-19,129
2375,Firefly,1987,2024-10-13,2026-05-01,382
2376,Milan,2010,2024-07-10,2025-06-30,112
2377,Thunderbird,1955,2024-07-28,2025-10-04,92
2378,Corvette,2011,2024-06-09,2025-09-09,371
2379,Aveo,2010,2024-06-27,2025-10-18,207
2380,Sable,1988,2025-04-03,2026-04-07,338
2381,Biturbo,1987,2024-07-03,2025-11-07,23
2382,500E,1993,2025-04-09,2026-02-09,382
2383,Elantra,1998,2024-07-09,2025-11-22,159
2384,Ram 2500 Club,1999,2025-03-01,2025-11-27,73
2385,Sigma,1989,2025-04-08,2025-11-21,63
2386,Boxster,2003,2024-12-18,2025-09-08,116
2387,Mirage,1992,2024-09-10,2025-07-11,26
2388,Azera,2010,2025-03-07,2026-04-24,53
2389,S40,2008,2024-06-21,2025-06-11,307
2390,Accord,1995,2025-03-25,2025-08-21,21
2391,1500 Club Coupe,1994,2024-06-17,2026-01-21,326
2392,Countryman,2011,2025-01-24,2025-08-04,333
2393,CR-V,2005,2024-07-31,2026-02-20,237
2394,Chariot,1985,2025-04-25,2026-01-22,367
2395,Challenger,2000,2024-12-15,2025-10-21,380
2396,M Roadster,2006,2025-01-16,2025-06-19,56
2397,Diamante,1998,2025-04-12,2025-09-24,129
2398,Grand Caravan,2006,2025-02-03,2026-02-18,302
2399,Z4,2006,2025-01-29,2026-02-20,314
2400,Civic Si,2005,2025-03-15,2025-09-09,94
2401,Vandura 3500,1994,2025-02-22,2025-12-17,365
2402,A4,2007,2024-07-01,2026-02-27,297
2403,RAV4,2006,2024-06-26,2026-03-02,231
2404,GTI,2009,2024-05-30,2025-07-06,120
2405,RL,2012,2025-04-27,2025-06-13,336
2406,Mazda6,2007,2024-05-30,2025-07-23,66
2407,200,1989,2024-06-12,2026-01-19,162
2408,240SX,1992,2024-05-17,2026-02-14,139
2409,Tacoma Xtra,2003,2025-03-22,2025-08-21,87
2410,Grand Caravan,1999,2024-05-23,2025-07-12,52
2411,Maxima,2002,2024-11-25,2025-10-18,121
2412,Mystique,1999,2024-10-14,2025-11-04,266
2413,F250,1994,2024-05-23,2026-04-06,303
2414,Charger,2012,2025-01-27,2025-11-01,214
2415,Vandura 1500,1994,2024-12-21,2025-10-30,159
2416,Sorento,2012,2024-07-05,2025-06-11,86
2417,Explorer,2013,2024-08-18,2025-10-22,339
2418,MR2,2005,2025-04-21,2026-01-03,205
2419,Cougar,1997,2024-09-09,2025-07-03,297
2420,Silverado 1500,2000,2025-02-06,2025-11-30,178
2421,Silverado 3500,2012,2024-05-06,2025-06-06,290
2422,Impreza,1995,2024-10-11,2026-01-12,329
2423,W201,1991,2024-12-04,2025-08-17,84
2424,Ridgeline,2008,2024-08-30,2025-10-22,67
2425,Savana 3500,1999,2024-07-14,2025-10-10,218
2426,Dakota,2005,2024-07-27,2026-03-19,206
2427,Forester,2007,2024-05-18,2025-09-11,93
2428,Ghost,2011,2025-02-12,2025-11-04,337
2429,Montero Sport,2002,2024-10-23,2025-10-22,381
2430,5 Series,2012,2025-02-27,2026-04-05,315
2431,RL,2012,2025-01-12,2025-09-30,43
2432,V90,1997,2025-05-02,2025-11-16,86
2433,Escape,2012,2024-05-29,2025-09-18,85
2434,Century,1995,2024-05-20,2025-12-29,229
2435,Justy,1993,2024-09-27,2026-01-14,359
2436,Galant,2007,2024-08-06,2026-01-04,26
2437,Altima,2011,2024-07-24,2025-08-24,162
2438,XL-7,2005,2025-04-27,2025-08-27,210
2439,Town Car,2009,2024-07-17,2026-04-04,232
2440,850,1996,2024-12-04,2026-02-05,315
2441,Camry Hybrid,2011,2024-07-10,2025-12-10,100
2442,Previa,1993,2025-02-03,2025-07-10,195
2443,Venture,2005,2025-01-24,2025-08-17,354
2444,ES,2012,2024-10-22,2025-11-12,230
2445,TSX,2008,2024-08-22,2026-03-11,72
2446,SLR McLaren,2006,2024-12-22,2025-07-28,316
2447,Sienna,2008,2024-07-01,2025-10-22,174
2448,626,1986,2024-10-08,2026-03-25,385
2449,Cooper,2005,2025-02-22,2026-03-27,155
2450,Ridgeline,2006,2025-03-11,2026-03-02,143
2451,Silverado 1500,2002,2025-01-13,2025-11-06,172
2452,Altima,2012,2024-07-01,2025-12-01,125
2453,626,1996,2025-03-12,2025-12-31,218
2454,Veracruz,2010,2024-08-24,2025-12-25,125
2455,Galant,1985,2025-03-30,2025-08-21,84
2456,Mustang,1988,2024-07-27,2025-11-17,77
2457,Pajero,2005,2024-08-11,2025-11-21,28
2458,Th!nk,2001,2024-08-05,2025-09-24,391
2459,Bonneville,1995,2024-05-24,2026-03-11,299
2460,09-   ,2012,2025-01-15,2025-09-04,210
2461,600,1958,2024-05-06,2025-10-15,80
2462,Elise,2005,2024-07-10,2025-07-29,44
2463,Accent,2007,2024-08-02,2025-10-02,2
2464,Equinox,2005,2024-06-04,2025-11-16,91
2465,CC,2012,2024-07-16,2026-03-31,52
2466,Durango,2011,2024-08-18,2025-10-08,186
2467,Ram Van 2500,1998,2025-01-18,2025-09-06,204
2468,Baja,2003,2025-01-19,2025-07-14,317
2469,Savana,2006,2024-11-10,2025-08-16,308
2470,X3,2009,2025-02-17,2025-12-03,189
2471,D250,1993,2024-11-17,2025-08-05,236
2472,Quattroporte,2007,2024-11-03,2025-12-12,69
2473,Astra,2009,2024-12-23,2025-09-10,378
2474,Yukon XL 1500,2009,2024-07-29,2025-12-29,394
2475,Crown Victoria,2007,2025-04-03,2026-02-25,173
2476,Breeze,1999,2024-12-01,2026-03-11,116
2477,Mazdaspeed 3,2012,2025-03-22,2025-07-24,103
2478,F350,2011,2024-06-18,2026-02-10,147
2479,Pathfinder,1998,2025-03-26,2026-03-28,343
2480,Swift,1995,2024-07-19,2025-09-07,352
2481,Challenger,2010,2025-04-02,2025-09-09,273
2482,Grand Prix,1966,2024-10-01,2025-07-14,5
2483,Envoy XL,2003,2024-05-15,2025-06-17,87
2484,Murano,2005,2024-11-27,2026-05-01,377
2485,944,1988,2024-06-06,2025-05-10,378
2486,MKT,2011,2024-11-23,2025-08-29,363
2487,ES,1998,2024-07-23,2025-08-17,121
2488,Navajo,1993,2025-03-18,2025-12-06,317
2489,DB9,2005,2024-06-13,2025-08-23,350
2490,Mulsanne,2011,2024-06-11,2025-10-19,244
2491,A6,1999,2024-06-10,2025-06-19,381
2492,C-Class,2009,2025-02-08,2025-05-06,364
2493,Escalade EXT,2007,2025-04-13,2025-09-06,206
2494,Pathfinder,2008,2025-02-09,2025-08-06,196
2495,Rogue,2009,2024-11-11,2025-06-30,94
2496,Mustang,2002,2024-12-04,2026-03-01,399
2497,H1,1994,2024-11-26,2026-02-07,235
2498,300D,1992,2024-10-11,2026-01-21,152
2499,IS,2005,2025-04-25,2026-04-05,389
2500,Eurovan,1992,2025-03-08,2026-01-31,176
2501,MDX,2012,2024-07-09,2025-11-28,236
2502,Trooper,2000,2024-12-28,2026-03-22,242
2503,C-Class,2009,2024-12-17,2026-01-14,211
2504,Sable,2005,2025-04-14,2025-10-24,155
2505,Sorento,2008,2025-02-22,2026-04-20,199
2506,Sonata,2009,2024-12-08,2025-11-15,277
2507,Sunbird,1993,2025-04-02,2025-07-05,84
2508,LS Hybrid,2012,2024-11-30,2025-06-30,285
2509,S10,2003,2025-01-21,2025-12-27,390
2510,Club Wagon,1992,2024-07-13,2025-08-02,137
2511,M3,2001,2024-08-03,2026-01-13,274
2512,Dakota Club,2004,2024-05-30,2026-02-28,57
2513,Equinox,2007,2024-10-11,2025-05-18,131
2514,RL,2005,2024-10-14,2025-08-07,13
2515,Mountaineer,2003,2024-07-07,2025-09-11,225
2516,Entourage,2008,2024-07-04,2026-03-05,189
2517,Corvette,1966,2025-02-17,2025-12-18,192
2518,Loyale,1990,2025-01-21,2025-12-24,316
2519,LeMans,1968,2024-06-20,2025-11-06,124
2520,S5,2012,2024-11-20,2025-10-05,316
2521,4Runner,2002,2025-03-04,2025-12-22,278
2522,Swift,2005,2024-08-22,2025-08-26,362
2523,Caprice Classic,1995,2025-03-02,2026-02-08,382
2524,Yukon XL 1500,2006,2024-09-17,2026-01-11,391
2525,Cube,2012,2025-04-09,2026-02-27,161
2526,Aveo,2009,2024-10-20,2025-07-23,259
2527,57,2008,2024-11-01,2025-10-31,382
2528,Discovery Series II,2001,2024-07-08,2025-08-20,6
2529,350Z,2003,2025-02-24,2025-07-03,133
2530,Impreza,1993,2024-11-22,2025-09-26,296
2531,Golf,1985,2024-05-09,2025-12-13,263
2532,928,1995,2024-06-25,2025-07-31,143
2533,Defender,1993,2025-04-19,2025-09-19,18
2534,Vantage,2011,2024-12-16,2025-10-26,135
2535,Jetta,1984,2024-09-15,2026-04-04,303
2536,QX,2009,2024-08-31,2025-10-03,109
2537,Titan,2012,2024-07-23,2025-09-16,2
2538,Probe,1991,2024-12-10,2026-03-04,332
2539,Freestyle,2006,2024-09-12,2025-08-12,212
2540,Crown Victoria,1996,2024-05-18,2025-09-23,391
2541,XL-7,2001,2025-01-08,2026-01-20,395
2542,Vandura 3500,1994,2024-06-22,2025-10-20,121
2543,Continental GTC,2008,2024-11-22,2026-04-12,381
2544,Astro,2002,2024-10-19,2025-12-26,35
2545,Grand Vitara,2003,2025-03-23,2025-07-19,308
2546,Ghost,2012,2024-09-07,2025-05-13,214
2547,JUKE,2012,2025-03-03,2026-03-17,325
2548,Q7,2010,2025-02-11,2026-04-11,292
2549,Colt Vista,1992,2025-04-22,2025-09-06,242
2550,Grand Vitara,2001,2024-06-15,2025-07-10,207
2551,Mentor,1997,2024-08-22,2025-09-07,322
2552,Jimmy,2000,2024-10-11,2025-10-24,20
2553,SRX,2011,2024-11-28,2025-12-18,66
2554,Paseo,1995,2024-07-10,2025-07-25,304
2555,Celica,1976,2024-09-10,2025-09-03,392
2556,Tempest,1967,2024-10-10,2026-03-04,223
2557,Legacy,2002,2025-02-05,2025-06-19,248
2558,Ram 1500,2007,2024-08-22,2025-12-16,100
2559,H1,1994,2024-06-22,2025-11-24,358
2560,LaCrosse,2007,2025-01-11,2025-10-05,30
2561,Topaz,1984,2025-03-28,2025-12-11,72
2562,Cube,2011,2024-06-28,2026-03-31,132
2563,Mazdaspeed6,2007,2024-07-09,2026-03-14,60
2564,Savana 1500,2011,2024-10-08,2026-02-08,199
2565,Tahoe,2003,2024-06-30,2025-06-21,22
2566,100,1991,2025-01-19,2025-05-29,33
2567,Ram Van 1500,2001,2024-11-16,2025-11-01,199
2568,GL-Class,2011,2024-06-13,2026-04-08,208
2569,Discovery,2003,2024-11-04,2025-08-02,331
2570,B-Series Plus,1995,2024-06-08,2026-03-10,143
2571,Fortwo,2010,2025-04-28,2025-08-01,149
2572,300,2008,2024-12-15,2026-01-24,147
2573,Cube,2012,2024-08-20,2025-09-24,15
2574,7 Series,1993,2024-08-08,2026-04-15,118
2575,LeSabre,2005,2025-04-25,2025-08-10,237
2576,Beetle,1967,2025-04-14,2026-04-25,382
2577,Gallardo,2005,2024-05-07,2025-11-12,374
2578,Regal,1997,2024-11-15,2026-03-10,27
2579,i-290,2008,2024-05-26,2025-10-25,91
2580,Escalade ESV,2010,2024-05-16,2025-08-21,168
2581,Rapide,2012,2024-07-14,2025-09-07,87
2582,Mazda6,2007,2024-07-04,2025-12-14,296
2583,6 Series,2006,2024-09-10,2026-04-29,127
2584,Xterra,2009,2024-10-20,2026-02-25,64
2585,GS,1993,2024-06-09,2025-07-09,214
2586,Suburban 1500,1992,2024-11-07,2026-02-24,197
2587,riolet,1992,2024-12-29,2026-03-06,47
2588,Silverado 3500,2009,2025-03-17,2025-07-06,327
2589,SRX,2011,2024-11-17,2025-05-25,108
2590,Solara,2002,2024-07-23,2025-07-29,158
2591,Gallardo,2008,2024-12-08,2026-01-10,345
2592,riolet,1993,2024-08-25,2025-05-19,263
2593,Mountaineer,2008,2024-10-30,2026-03-01,300
2594,Corolla,1993,2025-03-21,2025-11-22,284
2595,Express 2500,2005,2024-07-22,2026-02-16,294
2596,Galant,2007,2024-10-25,2025-08-02,245
2597,Gallardo,2011,2025-03-28,2026-03-19,244
2598,Colt,1994,2024-06-14,2025-06-21,374
2599,Fortwo,2012,2024-09-25,2025-08-15,129
2600,88,1999,2025-03-05,2026-04-17,235
2601,M3,1996,2025-05-03,2026-01-04,294
2602,RX-7,1992,2025-03-26,2026-04-18,85
2603,Cayman,2006,2024-12-23,2025-11-26,188
2604,LeSabre,2005,2024-11-17,2025-08-30,60
2605,FX,2011,2025-05-03,2025-08-30,377
2606,Volt,2012,2025-02-14,2026-01-21,400
2607,Yukon XL 2500,2010,2024-11-18,2025-10-02,277
2608,Suburban 2500,1996,2025-01-09,2025-08-04,48
2609,CX-5,2013,2024-05-27,2026-03-30,176
2610,Sentra,2011,2025-04-22,2026-03-10,208
2611,Sienna,2011,2024-05-18,2025-05-31,384
2612,IS-F,2009,2025-01-27,2026-01-03,80
2613,911,1988,2024-11-08,2026-03-28,169
